battery_level,c02_level,cca2,cca3,cn,device_id,device_name,humidity,ip,latitude,lcd,longitude,scale,temp,timestamp
4,1127,PR,PRI,Puerto Rico,167436,sensor-pad-167436aPnfaLBMke,67,64.237.166.136,18.25,yellow,-66.5,Celsius,24,1458444060268
0,1566,JP,JPN,Japan,167437,meter-gauge-167437bKr0uh,46,221.80.166.1,35.69,red,139.69,Celsius,33,1458444060268
7,1082,US,USA,United States,167438,sensor-pad-167438zPBGggZORm,93,24.160.229.17,38.0,yellow,-97.0,Celsius,10,1458444060268
3,839,KR,KOR,Republic of Korea,167439,device-mac-167439iVydMqDs8,86,61.80.134.1,37.57,green,126.98,Celsius,28,1458444060269
2,972,US,USA,United States,167440,sensor-pad-1674403i76i7xV,89,63.145.64.14,38.0,green,-97.0,Celsius,27,1458444060269
3,1117,US,USA,United States,167441,meter-gauge-167441Q06gUCkiL,75,66.80.135.1,37.65,yellow,-121.86,Celsius,33,1458444060269
8,1303,US,USA,United States,167442,sensor-pad-1674424yqB1qwY,91,152.179.120.122,39.03,yellow,-77.48,Celsius,28,1458444060269
9,929,GB,GBR,United Kingdom,167443,meter-gauge-167443RHbRE0KU,91,62.221.0.53,51.5,green,-0.13,Celsius,32,1458444060269
6,1364,US,USA,United States,167444,sensor-pad-167444K9H5OX5,35,66.45.103.69,39.85,yellow,-104.95,Celsius,19,1458444060269
8,1379,US,USA,United States,167445,device-mac-1674452h8LlV1i,74,148.177.235.18,40.57,yellow,-74.64,Celsius,16,1458444060269
2,1274,RU,RUS,Russia,167446,sensor-pad-167446lsK2Z4k,63,93.92.64.1,55.75,yellow,37.62,Celsius,33,1458444060269
3,1441,US,USA,United States,167447,meter-gauge-167447PprHU2,63,198.92.85.1,39.95,red,-75.17,Celsius,19,1458444060269
4,895,ES,ESP,Spain,167448,sensor-pad-167448ur9j1T,82,80.37.246.246,40.4,green,-3.68,Celsius,34,1458444060269
2,1216,BR,BRA,Brazil,167449,meter-gauge-167449biT9Ry,42,200.180.21.146,-23.55,yellow,-46.64,Celsius,19,1458444060269
7,883,US,USA,United States,167450,sensor-pad-167450VzQ7yf,71,12.248.112.6,38.0,green,-97.0,Celsius,20,1458444060269
6,1218,US,USA,United States,167451,device-mac-167451j4KPt8Hk,79,68.11.14.61,38.0,yellow,-97.0,Celsius,27,1458444060269
0,842,CN,CHN,China,167452,sensor-pad-167452UPNcOgIp,25,222.186.0.121,32.06,green,118.78,Celsius,21,1458444060269
6,880,RU,RUS,Russia,167453,meter-gauge-167453UskfgmGfd,97,213.142.216.86,55.75,green,37.62,Celsius,34,1458444060269
7,1042,GB,GBR,United Kingdom,167454,sensor-pad-167454SGDWO,91,195.66.225.147,51.51,yellow,-0.09,Celsius,33,1458444060269
5,1450,BO,BOL,Bolivia,167455,therm-stick-167455vahGZ4,57,190.104.7.1,-17.8,red,-63.17,Celsius,18,1458444060269
7,1163,US,USA,United States,167456,sensor-pad-167456sUfCP,28,63.84.148.22,38.0,yellow,-97.0,Celsius,22,1458444060269
1,1156,US,USA,United States,167457,device-mac-167457BaPczhe,89,72.31.194.165,38.0,yellow,-97.0,Celsius,18,1458444060269
3,1541,IN,IND,India,167458,sensor-pad-1674580TrcEU,46,59.179.0.66,20.0,red,77.0,Celsius,32,1458444060269
5,1144,PL,POL,Poland,167459,meter-gauge-1674592NDSlY6,43,195.150.21.9,52.23,yellow,21.02,Celsius,20,1458444060269
1,800,EG,EGY,Egypt,167460,sensor-pad-167460xU6np7Gum8,44,62.241.129.1,30.05,green,31.37,Celsius,33,1458444060269
3,1402,FR,FRA,France,167461,meter-gauge-167461B7TyPIKSQS,97,82.241.133.1,48.63,red,2.55,Celsius,34,1458444060269
9,1574,US,USA,United States,167462,sensor-pad-167462WEUcNJZwe,37,64.124.161.105,33.47,red,-111.93,Celsius,27,1458444060269
9,1441,US,USA,United States,167463,device-mac-167463gQkTiJ9cZ,63,128.109.1.102,35.99,red,-78.9,Celsius,32,1458444060269
8,1504,CN,CHN,China,167464,sensor-pad-167464L0ZkRmk,61,202.97.41.202,35.0,red,105.0,Celsius,18,1458444060269
8,986,FR,FRA,France,167465,therm-stick-167465xOVLfD1uL,39,217.16.0.6,48.86,green,2.35,Celsius,19,1458444060269
5,1039,SE,SWE,Sweden,167466,sensor-pad-167466zL7Ws3,78,195.242.47.25,59.33,yellow,18.07,Celsius,14,1458444060269
8,1045,US,USA,United States,167467,meter-gauge-167467TmAzuR,75,24.253.45.1,35.99,yellow,-115.11,Celsius,13,1458444060269
5,811,US,USA,United States,167468,sensor-pad-167468O9bYAVgNg,80,4.26.47.58,41.74,green,-88.04,Celsius,15,1458444060269
9,913,NO,NOR,Norway,167469,device-mac-167469bn556Aojif,54,87.248.0.0,60.73,green,10.61,Celsius,15,1458444060269
0,1225,US,USA,United States,167470,sensor-pad-167470ECWh3Rnmk,29,69.53.182.11,33.72,yellow,-84.33,Celsius,30,1458444060269
5,1477,DE,DEU,Germany,167471,meter-gauge-167471Mt8qC2,97,213.183.70.37,51.0,red,9.0,Celsius,28,1458444060269
3,1348,CA,CAN,Canada,167472,sensor-pad-1674721uW52bXOB,39,66.163.207.58,49.29,yellow,-123.12,Celsius,18,1458444060270
0,912,JE,JEY,Jersey,167473,meter-gauge-167473AtZys1,84,212.9.6.1,49.18,green,-2.1,Celsius,23,1458444060270
6,1024,JP,JPN,Japan,167474,sensor-pad-167474vtwdCDWY,31,222.9.8.1,35.69,yellow,139.69,Celsius,13,1458444060270
8,1223,SE,SWE,Sweden,167475,device-mac-167475dNN8HG,52,81.228.114.121,59.33,yellow,18.07,Celsius,23,1458444060270
5,1001,CN,CHN,China,167476,sensor-pad-167476t89bU4d6jS,35,61.168.238.109,34.68,yellow,113.53,Celsius,30,1458444060270
9,1380,US,USA,United States,167477,meter-gauge-167477vwcr8,53,64.124.34.99,37.9,yellow,-122.26,Celsius,20,1458444060270
1,1178,CN,CHN,China,167478,sensor-pad-167478WHFACc,50,219.146.155.1,36.67,yellow,117.0,Celsius,34,1458444060270
4,1595,CN,CHN,China,167479,meter-gauge-167479Tf8D4zOR,66,121.31.1.53,22.82,red,108.32,Celsius,11,1458444060270
6,1110,PL,POL,Poland,167480,sensor-pad-1674803VkdU,94,212.191.224.85,51.75,yellow,19.47,Celsius,22,1458444060270
7,1247,GB,GBR,United Kingdom,167481,device-mac-167481orBCRNY0,52,212.69.198.188,51.5,yellow,-0.13,Celsius,19,1458444060270
2,1057,KR,KOR,Republic of Korea,167482,sensor-pad-167482za0P7,64,221.158.79.1,37.57,yellow,126.98,Celsius,29,1458444060270
8,1505,MX,MEX,Mexico,167483,meter-gauge-167483bxN0FZ,50,201.158.75.1,25.67,red,-100.32,Celsius,19,1458444060270
7,1217,US,USA,United States,167484,sensor-pad-16748454y89cafB,68,66.158.48.1,39.83,yellow,-89.65,Celsius,16,1458444060270
0,1494,FR,FRA,France,167485,therm-stick-1674855ZXzeM5,62,213.228.39.65,48.86,red,2.35,Celsius,21,1458444060270
0,1111,AR,ARG,Argentina,167486,sensor-pad-167486IZ4Ms1,56,200.51.196.157,-34.6,yellow,-58.38,Celsius,27,1458444060270
7,1289,RO,ROU,Romania,167487,device-mac-167487vrlupT,71,89.39.200.1,46.0,yellow,25.0,Celsius,27,1458444060270
2,1500,US,USA,United States,167488,sensor-pad-167488xITSt,86,134.39.209.1,47.62,red,-122.21,Celsius,17,1458444060270
7,1280,KR,KOR,Republic of Korea,167489,meter-gauge-167489TOQfQc,36,203.251.43.197,37.57,yellow,126.98,Celsius,32,1458444060270
0,1358,US,USA,United States,167490,sensor-pad-167490i3GsQUiA,51,67.17.80.149,38.0,yellow,-97.0,Celsius,17,1458444060270
9,1355,KR,KOR,Republic of Korea,167491,meter-gauge-16749154pj3mf,84,211.51.148.1,37.57,yellow,126.98,Celsius,14,1458444060270
5,841,US,USA,United States,167492,sensor-pad-167492jN7XH,26,71.51.120.1,40.94,green,-82.12,Celsius,22,1458444060270
9,1538,JP,JPN,Japan,167493,device-mac-167493LyWtFT9,45,222.146.3.45,35.69,red,139.75,Celsius,33,1458444060270
2,1172,CN,CHN,China,167494,sensor-pad-167494av2ZwTpu,94,111.11.64.18,35.0,yellow,105.0,Celsius,29,1458444060270
5,1521,RO,ROU,Romania,167495,therm-stick-167495vIyQU,78,89.33.123.226,46.0,red,25.0,Celsius,19,1458444060270
4,1435,NL,NLD,Netherlands,167496,sensor-pad-167496YmvLNeGAHp,73,82.173.96.254,52.37,red,4.9,Celsius,30,1458444060270
0,1171,JP,JPN,Japan,167497,meter-gauge-1674975XBMitSm,62,211.122.1.89,35.69,yellow,139.69,Celsius,29,1458444060270
6,847,BR,BRA,Brazil,167498,sensor-pad-167498JHmKyQ9r,25,200.133.31.65,-23.55,green,-46.64,Celsius,13,1458444060270
6,1221,BE,BEL,Belgium,167499,device-mac-167499HwvCgwQo,60,80.200.193.1,50.85,yellow,4.35,Celsius,18,1458444060270
0,1201,TW,TWN,Taiwan,167500,sensor-pad-167500p5Y7E,72,210.200.219.1,25.04,yellow,121.53,Celsius,10,1458444060270
7,1113,MK,MKD,Macedonia,167501,meter-gauge-1675015hOWVvDVy,98,217.16.66.169,41.83,yellow,22.0,Celsius,15,1458444060270
5,1183,RU,RUS,Russia,167502,sensor-pad-167502z1GDm14,40,195.200.216.1,55.75,yellow,37.62,Celsius,27,1458444060270
3,837,BR,BRA,Brazil,167503,meter-gauge-167503g8huAh3g,94,200.246.230.9,-23.55,green,-46.64,Celsius,16,1458444060270
4,950,US,USA,United States,167504,sensor-pad-167504OpIs6K7KO3,69,65.79.81.78,39.83,green,-89.65,Celsius,17,1458444060270
8,1548,US,USA,United States,167505,device-mac-167505jIdKKhSuGN,91,216.236.118.7,38.0,red,-97.0,Celsius,34,1458444060270
9,1427,US,USA,United States,167506,sensor-pad-167506hEGpMQ95AJ,64,24.195.73.100,38.0,red,-97.0,Celsius,13,1458444060270
0,938,US,USA,United States,167507,meter-gauge-167507S3CyJoO,54,169.132.31.241,40.55,green,-74.46,Celsius,31,1458444060270
7,896,SV,SLV,El Salvador,167508,sensor-pad-1675089YjRr,60,66.119.94.161,13.71,green,-89.2,Celsius,21,1458444060270
4,995,US,USA,United States,167509,meter-gauge-167509G1aADkkV42,36,64.118.151.237,42.48,green,-83.28,Celsius,20,1458444060270
1,1502,KR,KOR,Republic of Korea,167510,sensor-pad-167510k7lQmns,40,211.202.2.49,37.57,red,126.98,Celsius,26,1458444060270
4,1097,KR,KOR,Republic of Korea,167511,device-mac-167511oyN14,37,59.187.170.121,37.57,yellow,126.98,Celsius,34,1458444060270
3,1359,KR,KOR,Republic of Korea,167512,sensor-pad-167512Ui3glVPxGj,27,218.158.170.114,37.57,yellow,126.98,Celsius,20,1458444060270
5,1199,GB,GBR,United Kingdom,167513,meter-gauge-167513gUfMd3,45,62.105.184.1,51.5,yellow,-0.13,Celsius,19,1458444060270
5,1143,JP,JPN,Japan,167514,sensor-pad-167514ZQwKRf59,34,60.37.55.141,35.69,yellow,139.69,Celsius,17,1458444060271
0,1203,US,USA,United States,167515,therm-stick-167515znGpnp3l,53,168.40.250.38,30.27,yellow,-97.74,Celsius,20,1458444060271
0,1088,IN,IND,India,167516,sensor-pad-167516BgJHhxMI3,81,125.20.11.34,28.6,yellow,77.2,Celsius,15,1458444060271
6,1496,FR,FRA,France,167517,device-mac-167517YsbNUd,36,213.41.176.12,48.86,red,2.35,Celsius,19,1458444060271
0,1320,US,USA,United States,167518,sensor-pad-167518yFCZxL0mn,46,72.30.90.86,37.42,yellow,-122.01,Celsius,29,1458444060271
9,1158,FR,FRA,France,167519,meter-gauge-167519Zuxz9,36,212.157.176.34,48.86,yellow,2.35,Celsius,26,1458444060271
6,1477,US,USA,,167520,sensor-pad-167520xyrj4B,56,203.192.155.66,35.0,red,105.0,Celsius,15,1458444060271
5,855,US,USA,United States,167521,meter-gauge-167521NbTS9A,59,66.129.32.1,45.34,green,-84.92,Celsius,18,1458444060271
4,1467,US,USA,United States,167522,sensor-pad-167522SklKR,75,137.164.27.33,33.82,red,-118.04,Celsius,22,1458444060271
1,1013,AU,AUS,Australia,167523,device-mac-167523cg71p,59,211.29.125.6,-27.0,yellow,133.0,Celsius,29,1458444060271
0,1078,BR,BRA,Brazil,167524,sensor-pad-167524Ve4eHPxH,87,189.10.204.1,-23.55,yellow,-46.64,Celsius,33,1458444060271
2,1508,US,USA,United States,167525,therm-stick-1675251Plgrd0,99,141.161.201.5,38.89,red,-77.01,Celsius,20,1458444060271
1,863,KR,KOR,Republic of Korea,167526,sensor-pad-167526YU38RX2AY,53,203.233.9.17,37.57,green,126.98,Celsius,15,1458444060271
3,912,AU,AUS,Australia,167527,meter-gauge-1675279Cm2i98FqG,90,203.32.220.53,-27.47,green,153.03,Celsius,27,1458444060271
6,909,US,USA,United States,167528,sensor-pad-167528S4yB0,62,68.34.27.1,42.47,green,-83.22,Celsius,16,1458444060271
8,847,RU,RUS,Russia,167529,device-mac-167529OkntRaQh,59,195.162.52.129,55.75,green,37.62,Celsius,15,1458444060271
0,1200,PL,POL,Poland,167530,sensor-pad-16753070l3I,49,193.34.52.1,50.3,yellow,19.17,Celsius,22,1458444060271
8,1134,US,USA,United States,167531,meter-gauge-167531jdUw7MHdeZ,63,12.190.80.6,41.92,yellow,-87.7,Celsius,27,1458444060271
9,1091,VE,VEN,Venezuela,167532,sensor-pad-167532fX8Mr,96,200.44.143.53,10.5,yellow,-66.92,Celsius,14,1458444060271
8,1136,JP,JPN,Japan,167533,meter-gauge-167533WnrTW,30,210.167.87.180,35.69,yellow,139.69,Celsius,34,1458444060271
5,1062,US,USA,United States,167534,sensor-pad-167534qanf5TQkwl,60,205.171.202.1,38.0,yellow,-97.0,Celsius,10,1458444060271
7,1169,CN,CHN,China,167535,device-mac-16753564VyT,70,220.171.205.1,26.58,yellow,106.72,Celsius,31,1458444060271
7,1234,KR,KOR,Republic of Korea,167536,sensor-pad-167536Qb7K9z,96,221.139.0.97,37.57,yellow,126.98,Celsius,27,1458444060271
6,1411,GB,GBR,United Kingdom,167537,meter-gauge-167537JL3vOt,71,195.171.200.1,51.5,red,-0.13,Celsius,33,1458444060271
6,1447,GB,GBR,United Kingdom,167538,sensor-pad-16753845HMMl,29,87.245.255.142,51.5,red,-0.13,Celsius,20,1458444060271
6,870,CN,CHN,China,167539,meter-gauge-167539eVRg2,32,202.97.48.10,35.0,green,105.0,Celsius,11,1458444060271
9,1189,TW,TWN,Taiwan,167540,sensor-pad-167540lKYTu5Gfzb,31,163.30.251.99,23.5,yellow,121.0,Celsius,17,1458444060271
1,1004,RU,RUS,Russia,167541,device-mac-1675410d5sA,58,62.183.97.1,56.14,yellow,40.4,Celsius,10,1458444060271
3,993,US,USA,United States,167542,sensor-pad-1675428vY16vqOJ,49,63.218.78.33,38.98,green,-77.38,Celsius,11,1458444060271
3,1148,US,USA,United States,167543,meter-gauge-167543MBLzy7P,89,66.194.129.233,40.18,yellow,-83.08,Celsius,19,1458444060271
5,893,ES,ESP,Spain,167544,sensor-pad-167544xAHvPH,62,80.59.215.206,41.67,green,2.79,Celsius,12,1458444060271
2,1522,GB,GBR,United Kingdom,167545,therm-stick-167545oSimxl,41,212.125.88.193,51.99,red,-4.56,Celsius,23,1458444060271
7,1127,GB,GBR,United Kingdom,167546,sensor-pad-167546YtMeB,41,84.93.255.58,51.5,yellow,-0.13,Celsius,11,1458444060271
4,1055,US,USA,United States,167547,device-mac-167547SeXVxy,38,24.172.6.125,36.01,yellow,-79.87,Celsius,18,1458444060271
7,1381,CA,CAN,Canada,167548,sensor-pad-167548oUTlm12Ytv,92,205.210.222.4,43.68,yellow,-79.35,Celsius,18,1458444060271
1,1209,US,USA,United States,167549,meter-gauge-167549ynkQP5eZ,51,216.200.109.2,38.0,yellow,-97.0,Celsius,32,1458444060271
4,1056,KR,KOR,Republic of Korea,167550,sensor-pad-167550c3kSlWHT7t,86,221.159.129.45,37.57,yellow,126.98,Celsius,10,1458444060271
0,1430,KR,KOR,Republic of Korea,167551,meter-gauge-167551hmyupcBT,47,155.230.20.33,37.57,red,126.98,Celsius,28,1458444060271
8,927,DE,DEU,Germany,167552,sensor-pad-167552iqwIUx,68,62.154.14.94,51.0,green,9.0,Celsius,14,1458444060271
7,1147,SE,SWE,Sweden,167553,device-mac-167553w8nie,95,81.228.120.185,59.33,yellow,18.07,Celsius,26,1458444060271
8,825,BG,BGR,Bulgaria,167554,sensor-pad-167554puwbx87,46,77.76.171.1,42.7,green,23.33,Celsius,30,1458444060271
1,1598,JP,JPN,Japan,167555,therm-stick-16755532yovP,56,202.76.196.1,36.33,red,139.45,Celsius,12,1458444060272
6,1534,UA,UKR,Ukraine,167556,sensor-pad-167556D7B6fwPz,76,217.76.199.1,50.45,red,30.52,Celsius,23,1458444060272
3,1574,RU,RUS,Russia,167557,meter-gauge-167557bWyWFf2Y,40,62.76.168.1,51.67,red,39.17,Celsius,23,1458444060272
0,1056,DE,DEU,Germany,167558,sensor-pad-167558LrRodL,25,212.76.198.1,51.33,yellow,6.57,Celsius,12,1458444060272
6,1519,IL,ISR,Israel,167559,device-mac-167559oxawXt,65,132.76.182.1,31.5,red,34.75,Celsius,18,1458444060272
4,1093,US,USA,United States,167560,sensor-pad-167560UGUryyFiJM,59,67.76.169.1,37.84,yellow,-78.28,Celsius,14,1458444060272
0,1086,US,USA,United States,167561,meter-gauge-167561SeoF2NSBy,91,67.241.9.59,43.15,yellow,-75.14,Celsius,11,1458444060272
2,889,US,USA,United States,167562,sensor-pad-167562fmlRY6Ko,93,24.88.84.1,33.88,green,-80.35,Celsius,22,1458444060272
0,856,IT,ITA,Italy,167563,meter-gauge-167563OgCGRWU,32,151.8.6.241,45.47,green,9.2,Celsius,22,1458444060272
5,1412,US,USA,,167564,sensor-pad-167564MdCu5Amm,85,202.147.49.89,35.0,red,105.0,Celsius,16,1458444060272
7,1072,IN,IND,India,167565,device-mac-167565Ja8Iv,54,220.227.155.105,18.98,yellow,72.83,Celsius,33,1458444060272
6,849,GB,GBR,United Kingdom,167566,sensor-pad-167566VsbuIocH,45,80.5.165.213,51.5,green,-0.13,Celsius,24,1458444060272
2,1060,US,USA,United States,167567,meter-gauge-167567Bt1wK7hgJ,76,66.225.240.1,41.88,yellow,-87.63,Celsius,29,1458444060272
4,882,LT,LTU,Republic of Lithuania,167568,sensor-pad-167568X4EaGw,80,86.100.20.1,55.72,green,21.12,Celsius,11,1458444060272
1,1363,KR,KOR,Republic of Korea,167569,meter-gauge-167569IIoIU3FzSE,83,210.110.160.3,37.57,yellow,126.98,Celsius,32,1458444060272
0,1351,US,USA,United States,167570,sensor-pad-167570CnYJI1MV,61,71.100.17.1,28.0,yellow,-82.52,Celsius,29,1458444060272
5,1064,IT,ITA,Italy,167571,device-mac-167571OgVucqQdZi,32,151.100.33.1,41.9,yellow,12.48,Celsius,29,1458444060272
3,1283,ID,IDN,Indonesia,167572,sensor-pad-167572ni1vwQVAC,65,121.100.27.1,-2.92,yellow,104.75,Celsius,14,1458444060272
6,823,US,USA,United States,167573,meter-gauge-1675739NMT8Hk,93,128.151.99.10,43.15,green,-77.62,Celsius,12,1458444060272
9,1449,US,USA,United States,167574,sensor-pad-1675744khbMZNEgh,47,168.50.254.41,30.27,red,-97.74,Celsius,26,1458444060272
1,867,US,USA,United States,167575,therm-stick-1675755FmEr6YRp,56,160.94.9.126,44.98,green,-93.22,Celsius,21,1458444060272
3,891,KR,KOR,Republic of Korea,167576,sensor-pad-1675766Ads4,70,203.237.191.1,37.57,green,126.98,Celsius,20,1458444060272
0,1442,NL,NLD,Netherlands,167577,device-mac-16757756NYqNW,60,80.242.224.2,52.37,red,4.9,Celsius,11,1458444060272
9,1356,KR,KOR,Republic of Korea,167578,sensor-pad-167578IuEM8he85n,78,218.237.194.1,37.57,yellow,126.98,Celsius,33,1458444060272
3,1264,GB,GBR,United Kingdom,167579,meter-gauge-167579yxjTiI7V6v,89,81.109.166.129,51.5,yellow,-0.13,Celsius,10,1458444060272
4,1358,JP,JPN,Japan,167580,sensor-pad-1675807aIdslNbY,36,202.222.17.254,35.69,yellow,139.69,Celsius,15,1458444060272
7,923,US,USA,United States,167581,meter-gauge-167581RsjvN2mf,48,209.251.0.105,28.0,green,-82.55,Celsius,33,1458444060272
3,1575,US,USA,United States,167582,sensor-pad-167582eNTNErW0,80,207.250.57.181,43.15,red,-87.92,Celsius,19,1458444060272
2,967,US,USA,United States,167583,device-mac-167583VA8ikc,43,164.47.4.38,39.72,green,-104.89,Celsius,30,1458444060272
3,1046,US,USA,United States,167584,sensor-pad-1675845lU111KKG,73,24.29.1.213,38.0,yellow,-97.0,Celsius,16,1458444060272
7,987,CN,CHN,China,167585,therm-stick-167585FeuoAqJtr,83,220.249.118.1,30.58,green,114.27,Celsius,18,1458444060272
0,1023,NL,NLD,Netherlands,167586,sensor-pad-167586jC7zkX,84,194.134.4.3,52.37,yellow,4.9,Celsius,27,1458444060272
3,921,RU,RUS,Russia,167587,meter-gauge-167587XvvS88,37,195.209.49.18,55.75,green,37.62,Celsius,26,1458444060272
3,1160,US,USA,United States,167588,sensor-pad-167588h3qiu0,50,170.149.172.6,47.61,yellow,-122.33,Celsius,13,1458444060272
4,881,SG,SGP,Singapore,167589,device-mac-167589d84FT,84,119.75.33.221,1.29,green,103.86,Celsius,28,1458444060272
9,918,CN,CHN,China,167590,sensor-pad-167590j5MD0,78,220.177.220.189,28.55,green,115.93,Celsius,19,1458444060272
3,843,JP,JPN,Japan,167591,meter-gauge-167591hdyaWIT8T,36,58.5.9.1,35.69,green,139.75,Celsius,17,1458444060272
1,1432,JP,JPN,Japan,167592,sensor-pad-1675921kMvZ53D6,92,210.156.46.5,35.69,red,139.69,Celsius,27,1458444060272
2,1457,US,USA,United States,167593,meter-gauge-167593ycVKxJZf,93,70.159.216.108,38.0,red,-97.0,Celsius,13,1458444060272
8,1481,IT,ITA,Italy,167594,sensor-pad-167594zZ66sL,54,88.32.136.210,42.83,red,12.83,Celsius,13,1458444060272
6,821,US,USA,United States,167595,device-mac-167595Ps0CvUiB5Q,64,140.142.173.1,47.55,green,-122.37,Celsius,34,1458444060272
9,1047,FR,FRA,France,167596,sensor-pad-1675967heUSu,35,212.43.193.186,48.86,yellow,2.35,Celsius,15,1458444060272
2,816,BG,BGR,Bulgaria,167597,meter-gauge-167597l6dOUhVeQu,59,87.126.47.74,43.22,green,27.92,Celsius,22,1458444060272
8,847,SA,SAU,Saudi Arabia,167598,sensor-pad-1675985CTQgeTo,36,86.51.2.59,25.0,green,45.0,Celsius,23,1458444060272
9,891,CN,CHN,China,167599,meter-gauge-167599OGWEl,67,218.205.233.166,35.12,green,105.48,Celsius,27,1458444060272
3,1360,US,USA,United States,167600,sensor-pad-167600l1hoDo,98,207.71.231.113,34.44,yellow,-119.68,Celsius,29,1458444060272
8,844,US,USA,United States,167601,device-mac-1676019rSfZ,50,66.59.228.213,34.03,green,-117.59,Celsius,26,1458444060272
7,1593,DE,DEU,Germany,167602,sensor-pad-167602MC604g1j,56,62.154.81.1,51.0,red,9.0,Celsius,16,1458444060272
9,1594,US,USA,United States,167603,meter-gauge-167603QZGRh,52,132.239.255.18,32.88,red,-117.24,Celsius,32,1458444060272
8,1415,JP,JPN,Japan,167604,sensor-pad-167604Axa9J,76,210.130.161.201,35.69,red,139.69,Celsius,23,1458444060272
7,969,FR,FRA,France,167605,therm-stick-167605BDEYJ5EE3I,26,84.14.110.229,48.86,green,2.35,Celsius,31,1458444060272
6,1071,US,USA,United States,167606,sensor-pad-167606n69s71RKb,29,207.154.110.1,34.42,yellow,-119.71,Celsius,34,1458444060272
3,1420,TR,TUR,Turkey,167607,device-mac-1676078Or1F8MCu,35,212.154.111.1,41.01,red,28.95,Celsius,18,1458444060273
2,970,ZA,ZAF,South Africa,167608,sensor-pad-167608sMdv0fzFZ,60,196.44.31.54,-29.0,green,24.0,Celsius,21,1458444060273
6,1372,CH,CHE,Switzerland,167609,meter-gauge-167609KfnPlbxaDl,73,196.3.50.97,47.0,yellow,8.0,Celsius,15,1458444060273
7,1123,US,USA,United States,167610,sensor-pad-167610cHczKAKjTA,79,66.7.139.174,40.05,yellow,-75.41,Celsius,28,1458444060273
4,1563,CZ,CZE,Czech Republic,167611,meter-gauge-167611EV3YutWDnl,52,62.209.241.137,50.08,red,14.42,Celsius,18,1458444060273
7,1002,US,USA,United States,167612,sensor-pad-167612S6XbOH2,51,66.180.210.130,25.85,yellow,-80.18,Celsius,15,1458444060273
2,1565,GB,GBR,United Kingdom,167613,device-mac-167613RAsUY4pzQ,91,82.47.156.1,53.55,red,-1.48,Celsius,20,1458444060273
8,1190,US,USA,United States,167614,sensor-pad-167614wExChxPLUg,57,72.47.154.1,39.11,yellow,-94.69,Celsius,11,1458444060273
1,1077,US,USA,United States,167615,therm-stick-1676157W4YhWY,94,192.133.254.248,38.0,yellow,-97.0,Celsius,24,1458444060273
7,1326,US,USA,United States,167616,sensor-pad-167616JxQarcsS,25,66.122.172.66,38.0,yellow,-97.0,Celsius,29,1458444060273
0,1183,JP,JPN,Japan,167617,meter-gauge-167617ZDRkmo8,86,160.28.254.252,43.33,yellow,144.37,Celsius,33,1458444060273
7,931,US,USA,United States,167618,sensor-pad-167618yf3QaaaqIa,30,4.59.64.1,38.0,green,-97.0,Celsius,18,1458444060273
8,1543,DM,DMA,Dominica,167619,device-mac-167619241qt3LP,96,209.59.105.1,15.3,red,-61.4,Celsius,30,1458444060273
5,1378,KR,KOR,Republic of Korea,167620,sensor-pad-167620rI0fe,79,124.59.88.1,37.57,yellow,126.98,Celsius,11,1458444060273
6,1307,AF,AFG,Afghanistan,167621,meter-gauge-16762115tfK4,88,119.59.87.1,34.52,yellow,69.18,Celsius,19,1458444060273
